utc_timestamp,cet_cest_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_grid_import,DE_KN_industrial2_pv,DE_KN_industrial2_storage_charge,DE_KN_industrial2_storage_decharge,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_ev,DE_KN_industrial3_grid_import,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_public1_grid_import,DE_KN_public2_grid_import,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_freezer,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_export,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine,interpolated
2015-03-10T20:00:00Z,2015-03-10T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.695,154.853,62.854,,,,32.161,118.052,,,,,,,,,,,,,,,,,,,,,
2015-03-10T21:00:00Z,2015-03-10T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.763,154.856,62.886,,,,32.168,119.262,,,,,,,,,,,,,,,,,,,,,
2015-03-10T22:00:00Z,2015-03-10T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.805,154.858,62.930,,,,32.185,119.358,,,,,,,,,,,,,,,,,,,,,
2015-03-10T23:00:00Z,2015-03-11T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.820,154.860,62.932,,,,32.208,119.373,,,,,,,,,,,,,,,,,,,,,
2015-03-11T00:00:00Z,2015-03-11T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.889,154.862,62.976,,,,32.214,119.379,,,,,,,,,,,,,,,,,,,,,
2015-03-11T01:00:00Z,2015-03-11T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.952,154.865,63.019,,,,32.231,119.379,,,,,,,,,,,,,,,,,,,,,
2015-03-11T02:00:00Z,2015-03-11T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.025,154.867,63.022,,,,32.232,119.379,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T03:00:00Z,2015-03-11T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.095,154.870,63.063,,,,32.254,119.379,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T04:00:00Z,2015-03-11T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.167,154.873,63.088,,,,32.260,119.379,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T05:00:00Z,2015-03-11T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.239,154.875,63.106,,,,32.276,119.379,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T06:00:00Z,2015-03-11T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.312,154.878,63.148,,,,32.301,119.621,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T07:00:00Z,2015-03-11T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.384,155.742,63.174,,,,32.317,119.671,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T08:00:00Z,2015-03-11T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.456,156.209,63.191,,,,32.324,119.672,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T09:00:00Z,2015-03-11T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.559,156.214,63.231,,,,32.345,119.815,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T10:00:00Z,2015-03-11T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.682,156.219,63.260,,,,32.360,119.915,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T11:00:00Z,2015-03-11T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.800,156.223,63.274,,,,32.381,120.189,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T12:00:00Z,2015-03-11T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.920,156.227,63.319,,,,32.405,120.209,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T13:00:00Z,2015-03-11T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.038,156.230,63.364,,,,32.425,120.486,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T14:00:00Z,2015-03-11T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.135,156.232,63.399,,,,32.434,120.731,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T15:00:00Z,2015-03-11T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.210,156.235,63.413,,,,32.447,120.739,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T16:00:00Z,2015-03-11T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.279,156.238,63.455,,,,32.470,120.739,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T17:00:00Z,2015-03-11T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.347,156.241,63.500,,,,32.481,120.739,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T18:00:00Z,2015-03-11T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.420,157.289,63.532,,,,32.493,120.739,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T19:00:00Z,2015-03-11T20:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.490,157.361,63.547,,,,32.514,120.739,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T20:00:00Z,2015-03-11T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.559,157.363,63.589,,,,32.529,120.812,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T21:00:00Z,2015-03-11T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.630,157.366,63.630,,,,32.538,121.021,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T22:00:00Z,2015-03-11T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.700,157.368,63.632,,,,32.560,121.194,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-11T23:00:00Z,2015-03-12T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.768,157.371,63.674,,,,32.577,122.170,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T00:00:00Z,2015-03-12T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.841,157.374,63.715,,,,32.583,122.241,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T01:00:00Z,2015-03-12T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.910,157.376,63.725,,,,32.604,122.242,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T02:00:00Z,2015-03-12T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.983,157.379,63.758,,,,32.620,122.242,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T03:00:00Z,2015-03-12T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.052,157.381,63.799,,,,32.626,122.242,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T04:00:00Z,2015-03-12T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.124,157.384,63.814,,,,32.649,122.242,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T05:00:00Z,2015-03-12T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.194,157.387,63.843,,,,32.660,123.399,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T06:00:00Z,2015-03-12T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.264,157.389,63.884,,,,32.670,123.630,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T07:00:00Z,2015-03-12T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.337,157.997,63.899,,,,32.692,123.670,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T08:00:00Z,2015-03-12T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.408,158.517,63.926,,,,32.708,124.722,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T09:00:00Z,2015-03-12T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.480,158.519,63.967,,,,32.715,125.143,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T10:00:00Z,2015-03-12T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.550,158.521,63.985,,,,32.736,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T11:00:00Z,2015-03-12T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.621,158.524,64.010,,,,32.749,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T12:00:00Z,2015-03-12T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.693,158.526,64.050,,,,32.761,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T13:00:00Z,2015-03-12T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.771,158.529,64.071,,,,32.787,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T14:00:00Z,2015-03-12T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.849,158.531,64.094,,,,32.808,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T15:00:00Z,2015-03-12T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.926,158.534,64.135,,,,32.810,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T16:00:00Z,2015-03-12T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.996,158.536,64.157,,,,32.831,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T17:00:00Z,2015-03-12T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.066,158.539,64.178,,,,32.855,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T18:00:00Z,2015-03-12T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.137,158.542,64.219,,,,32.878,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T19:00:00Z,2015-03-12T20:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.209,158.544,64.243,,,,32.886,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T20:00:00Z,2015-03-12T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.280,158.547,64.262,,,,32.900,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T21:00:00Z,2015-03-12T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.352,158.549,64.303,,,,32.929,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T22:00:00Z,2015-03-12T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.424,159.352,64.331,,,,32.938,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-12T23:00:00Z,2015-03-13T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.494,159.960,64.346,,,,32.952,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T00:00:00Z,2015-03-13T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.568,159.965,64.387,,,,32.974,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T01:00:00Z,2015-03-13T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.638,159.968,64.417,,,,32.983,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T02:00:00Z,2015-03-13T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.713,159.971,64.431,,,,32.996,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T03:00:00Z,2015-03-13T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.783,159.974,64.472,,,,33.018,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T04:00:00Z,2015-03-13T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.856,159.976,64.503,,,,33.023,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T05:00:00Z,2015-03-13T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.927,159.979,64.515,,,,33.040,125.144,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T06:00:00Z,2015-03-13T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.999,159.981,64.556,,,,33.065,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T07:00:00Z,2015-03-13T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.070,159.984,64.589,,,,33.070,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T08:00:00Z,2015-03-13T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.140,159.986,64.599,,,,33.089,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T09:00:00Z,2015-03-13T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.211,159.989,64.639,,,,33.110,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T10:00:00Z,2015-03-13T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.283,159.991,64.674,,,,33.116,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T11:00:00Z,2015-03-13T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.368,159.994,64.682,,,,33.132,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T12:00:00Z,2015-03-13T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.481,159.997,64.723,,,,33.153,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T13:00:00Z,2015-03-13T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.603,160.266,64.761,,,,33.167,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T14:00:00Z,2015-03-13T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.737,161.120,64.767,,,,33.176,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T15:00:00Z,2015-03-13T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.846,161.485,64.807,,,,33.198,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
2015-03-13T16:00:00Z,2015-03-13T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.918,161.487,64.846,,,,33.205,125.145,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential3_refrigerator | DE_KN_residential3_freezer | DE_KN_residential3_circulation_pump
