Delivery_Contractor,Property_ID,Postcode_1,Participant_Age,EmployStatus,EmployType,HouseIncome,Date_Contact,Tenure,Tenure_Length,Social_Group,HP_Awareness,Date_Survey,Name_Survey,House_Type,House_Form,House_Env,House_Age,House_SAP,No_Adults,No_Child,No_Storeys,Total_Floor_Area,Habitable_Rooms,Bedrooms,Heated_rooms,Floor_Height,Wall_Type,Floor_Type,Roof_Type,Glazed_Type,Mains_Gas_Flag,Main_Fuel,Heat_Primary_Source,Heat_Secondary_Source,TS_Existing,TS_Existing_Size,No_Underfloor,Existing_Fires,Existing_Cooking,Outside_Space,Outside_Access,Elec_currentuse,Gas_currentuse,MCS_SHLoad,MCS_Hloss,MCS_SHAnnual,MCS_DHWAnnual,MCS_Immersion,MCS_Flow_Temp,MCS_SCOP,Suit_ASHP,Suit_GSHP,Suit_HTASHP,Suit_Hybrid,HP_Recommend,Measures_Recommend,EstCost_System,EstCost_Ancillary,EstCost_Running,EstCost_Etariff,EstCost_Gtariff,Part_Install_Decision,Date_Installation,Name_Install,HP_Installed,HP_Installed_Detail,HP_Brand,HP_Model,HP_Size_kW,HP_Refrigerant,GSHP_Space,TS_Type,TS_Water_Size,TS_PCM_Size,HP_Control_Zones,Measures_emitters_LT,Measures_emitters_Std,Measures_Fanassist,HP_Aesthetic,HP_Noise,Cooling,Cooling_Rooms,Fires_replaced,Cook_Replaced,Gas_disconnect,Measures_Loft,Measures_Windows,Measures_Doors,Measures_WI,Measures_DP,Cost_HP,Cost_TS,Cost_Install,Cost_Emitters,Cost_Cooling,Cost_LI,Cost_WI,Cost_Window,Cost_Door,Cost_DP,Install_time_HP,Install_time_measures
Warmworks,EOH0921,EH14,39.0,Working Full time (>30hrs),Professional,"50,001+",2020-07-24T00:00:00.000Z,Owner-Occupied,3.5,C1,4.0,26/08/2020,Warmworks,House,Detached,Suburban,Pre 1919,D,2.0,1.0,2.0,212.88,9.0,4.0,9.0,2.52,Cavity_No_insulation,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,No access,0.0,0.0,1.0,No,No,14500.0,21500.0,2.257498934530993,7.4905723365955055,1930.9109197563957,955.9947596855854,0.1977203568098048,40.00955292562139,2.9008518662303686,Yes,No,Yes,No,HT_ASHP,,9506.140613043468,0.0067164314179422036,280.6537579114386,12.002764220989775,2.042907094176044,No,,,,,,,3.0127291521057487,,7.033809298895299e-13,,128.83591055870056,7.000879871557117,1.0000788030956755,0.17883582040667534,0.000613969668847858,8.580953726777807e-05,,,,2.0136585107688454e-11,1.6467998520397487e-08,2.3456642850305798e-07,,,2.1918401880809124e-13,2.964756973256044e-08,,,3163.799034848502,1018.6004228132217,1610.2343542143658,6.630837707453175,4.110380181295177e-14,0.00017997877165839781,0.007769137482682709,3.5599803660524287e-10,4.2271865556942074e-06,1.3111994129344495e-12,1.040003594942391,0.0001146835388681211
Warmworks,EOH2920,EH10,60.0,Working Full time (>30hrs),Manager,"40,001 - 50,000",2020-07-25T00:00:00.000Z,Owner-Occupied,20.0,AB,1.0,30/08/2020,Warmworks,House,Detached,Suburban,1965-1980,C,2.0,0.0,2.0,179.66999999999996,8.0,4.0,8.0,2.43,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,Large (> 170l),0.0,0.0,0.0,No,No,194.08249011903536,378.65535054926295,2.2578685352331123,7.677608550526202,1943.0874966076808,956.6218834241881,0.3106052756553254,40.01543417893117,2.901203931099735,No,No,Yes,Yes,HT_ASHP,,9506.342489489598,0.013205924257533752,281.67837768633854,12.004152271014172,2.0443694569543003,No,,,,,,,3.0180546812480316,,2.9666473271017235e-12,,132.35447704792023,7.001307569007622,1.0001342543419014,0.221047792583704,0.0010729851128417067,0.00015064496255945414,,,,7.261995865759374e-11,4.314757262591229e-08,5.451282731883111e-07,,,9.151132542711826e-13,7.406957536204573e-08,,,3252.354399819113,1019.919179865499,1610.2387289808796,8.979900447165129,1.9394198974651694e-13,0.00038974596696789377,0.013621274774777703,1.0366286717911066e-09,1.2132208520609923e-05,5.360318092173522e-12,1.055059788748622,0.0002101425643559196
Warmworks,EOH1729,EH10,72.0,Retired,Pensioner,Prefer not to say,2020-07-25T00:00:00.000Z,Owner-Occupied,35.0,DE,4.0,25/08/2020,Everwarm,House,Detached,Suburban,1919-1944,E,2.0,0.0,2.0,389.76,10.999999999999998,6.0,11.0,2.75,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Gas Boiler - Combi,Water,Medium (131-170l),0.0,2.0,1.0,No,No,2977.0,19811.0,2.257406035156477,7.446846085134894,1927.8068875886966,955.849176519092,0.15375926570141019,40.00872891396284,2.900714988312684,No,No,No,No,None - Installation not recommended,,9506.082284189179,0.004954149623017656,280.1512785267993,12.002353908391669,2.0425733875867444,,,,,,,,3.011234071862418,,4.161246542656871e-13,,127.78770998120308,7.000766232435126,1.000059810035964,0.16264688223600388,0.0005021274264436215,7.609929161844775e-05,,,,1.2330301710217206e-11,1.093508128491294e-08,1.691187492269819e-07,,,1.1773230773528404e-13,2.0041962756067733e-08,,,3143.530279826317,1018.1211042943643,1610.2330222295013,5.7721325347712265,2.221706264869238e-14,0.0001348360885560851,0.005889005933568114,1.996849907648368e-10,2.5732021853297486e-06,7.676525973047965e-13,1.0341788693331182,8.833010042508249e-05
Warmworks,EOH2914,EH55,73.0,Retired,Pensioner,Prefer not to say,2020-07-26T00:00:00.000Z,Owner-Occupied,29.0,DE,2.0,20/08/2020,Warmworks,House,Detached,Suburban,1981-1990,C,1.0,0.0,1.0,111.23,5.0,3.0,5.000000000000001,2.4,Cavity_No_insulation,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,No,No,2963.9999999999995,13143.0,2.257881391327093,7.69554875139147,1944.5957475240575,956.7886002610321,0.30683066030142075,40.016478102770634,2.9012314878078174,Yes,No,Yes,Yes,ASHP,,9506.333410872294,0.014176412182905551,281.5746293156361,12.004138228520752,2.0445414810074727,No,,,,,,,3.0181305524893105,,3.0134169898970997e-12,,133.34167748689651,7.0013264582521515,1.0001459974737372,0.23669419810175896,0.0010861264563573059,0.00016124016838148236,,,,7.678246927156351e-11,4.6106865880801706e-08,5.738477852901269e-07,,,1.026872163689685e-12,7.514393018936971e-08,,,3244.410091505423,1020.2069531079893,1610.2393878014602,9.626467892965302,2.111972977145854e-13,0.0004251449816456443,0.015018588783277664,1.0725786925291914e-09,1.3967548106519346e-05,5.692756162301027e-12,1.0536096743308008,0.00022545781939697918
Warmworks,EOH1293,EH10,69.0,Retired,Pensioner,"50,001+",2020-07-26T00:00:00.000Z,Owner-Occupied,25.0,DE,4.0,19/08/2020,Warmworks,House,Semi-Detached,Suburban,1919-1944,E,2.0,0.0,2.0,124.88000000000001,5.0,3.0,5.000000000000001,2.7,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,Normal (90-130l),0.0,1.0,1.0,No,No,2648.0,18589.0,2.2576683543629006,7.586255517788231,1938.1052336528664,956.2711497201672,0.259569257576004,40.012237251212355,2.9010501459753137,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,HT_ASHP,,9506.231287766603,0.009730716200124334,280.8766119683953,12.003337630645838,2.0436048928432866,No,,,,,,,3.014773003757,,1.6098340108877673e-12,,131.40924647450447,7.001106954936404,1.0001095052266464,0.20627355203032494,0.000857705465023173,0.00011516145605128258,,,,4.249431015401761e-11,2.6231946392840655e-08,3.642333012976451e-07,,,4.659086159410075e-13,4.810183185099959e-08,,,3207.7635691228693,1019.3386325864028,1610.2364002349248,7.869964354386321,9.458649548278394e-14,0.0002774590940748567,0.01049225375027163,6.259948670539472e-10,7.473410030822692e-06,2.8180326995530525e-12,1.0475760814733803,0.00015577023714286042
Warmworks,EOH0549,EH42,40.0,Working Part time,Skilled Manual Worker,"30,001 - 40,000",2020-07-27T00:00:00.000Z,Owner-Occupied,4.0,C2,4.0,11/09/2020,Warmworks,House,Detached,Rural,Pre 1919,D,2.0,1.0,1.0,112.24,4.0,3.0,4.0,2.7,Cavity_No_insulation,Suspended,Pitched,Double,No,Oil,Oil Boiler,Fire - Wood,Water,Medium (131-170l),0.0,0.0,0.0,Yes - Borehole,Yes,195.67686136160046,381.27354280487634,2.2580555920703844,7.71147873159498,1945.2174871971365,957.0214164809586,0.344788013859943,40.01765486376826,2.90122331940569,No,Yes,Yes,No,GSHP,,9506.444517603897,0.016901253694072693,282.05664260340393,12.004543924184981,2.044967057422036,No,,,,,,,3.0188565315911546,,4.561563366617394e-12,,132.3517121374607,7.001419191641617,1.0001533607246529,0.22712504491209984,0.001313455926720053,0.0001863959478214383,,,,1.0903065256195887e-10,6.018127862716938e-08,6.794778073526686e-07,,,1.3704241734469047e-12,1.0245168624578582e-07,,,3274.172173863258,1020.4062564144003,1610.2412551555437,10.708782416454051,3.15513620004898e-13,0.0005079252562291003,0.01701837027212605,1.4136289916422129e-09,1.8278792337333985e-05,7.591046714827687e-12,1.0591219840571284,0.0002453221914038295
Warmworks,EOH2210,EH12,54.0,Working Part time,Professional,"50,001+",2020-07-27T00:00:00.000Z,Owner-Occupied,18.0,C1,3.0,10/09/2020,Warmworks,House,Detached,Suburban,1991-2000,B,5.0,0.0,2.0,145.64999999999998,7.0,5.0,6.999999999999999,2.6,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,Large (> 170l),0.0,0.0,1.0,No,No,191.64884147938574,374.99430584092624,2.2576580901572925,7.507661750540137,1934.4658594202483,956.2484198922175,0.22782287320496836,40.01160964748124,2.900955493878573,No,Yes,Yes,Yes,None - Installation not recommended,,9506.212419356441,0.008447611122448961,280.8922635140829,12.003010826265673,2.043551320983097,,,,,,,,3.0145455232122913,,1.290302500261964e-12,,132.28430822491646,7.001014523673803,1.0000969650682237,0.1907307282090187,0.0008163382008206099,0.0001134674166678451,,,,3.549632116017776e-11,2.2891390116797083e-08,3.23250617384474e-07,,,3.666709134670515e-13,4.319904078897707e-08,,,3195.833161894865,1018.8687893438897,1610.2354587562177,7.494032017490826,7.735563627370504e-14,0.00025565018728684663,0.009725869858812075,5.205482156434016e-10,5.9623918488460605e-06,2.2558862330240848e-12,1.0447388449683785,0.00014575190834875684
Warmworks,EOH2745,EH10,65.0,Retired,Pensioner,Prefer not to say,2020-07-27T00:00:00.000Z,Owner-Occupied,30.0,DE,4.0,10/08/2020,Everwarm,House,Detached,Suburban,1945-1964,C,2.0,0.0,2.0,248.78,7.0,3.0,6.999999999999999,2.55,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,1.0,0.0,No,No,6841.0,25843.999999999996,2.2575200759865455,7.559792924672365,1933.9584137367783,956.0474175758354,0.21679714840956876,40.01050738646882,2.9009392788214607,No,No,Yes,Yes,HT_ASHP,,9506.150161738173,0.007279583072232754,280.6603807271808,12.002995920187095,2.043127390887821,No,,,,,,,3.013704655924812,,8.996396834957954e-13,,129.2556270956993,7.0009851692884695,1.0000860938143887,0.18241923302412033,0.0006548114215547685,9.665725519880652e-05,,,,2.416049131592768e-11,1.894771806121298e-08,2.7249524237049627e-07,,,2.73495771386037e-13,3.306864115870667e-08,,,3164.594453155519,1018.9846906687924,1610.2346712294022,7.059808114224579,5.301219397268672e-14,0.00020515311145118174,0.008003724360605702,3.8440547966978045e-10,5.100643251765292e-06,1.683873526725499e-12,1.040035747922957,0.00012419864515322843
Warmworks,EOH2349,EH10,46.0,Stay at home parent,Unemployed/Benefits,"50,001+",2020-07-27T00:00:00.000Z,Owner-Occupied,13.0,DE,1.0,26/08/2020,Warmworks,House,Detached,Suburban,1945-1964,C,2.0,3.0000000000000004,2.0,157.43999999999997,7.0,4.0,6.999999999999999,2.48,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,8062.0,32880.0,2.2576050749512198,7.556131768040359,1935.3826571780955,956.1868910574121,0.23966940989412253,40.011285670188954,2.9010155013343315,Yes,No,Yes,No,None - Installation not recommended,,9506.195290888609,0.008419397481020496,280.8174785180786,12.003136589110364,2.043343935197918,,,,,,,,3.014626499149017,,1.2726481110267307e-12,,129.58313152194023,7.00104501536407,1.0001010191772366,0.20303327590227127,0.0007768017967464402,0.00010528952407184988,,,,3.2486201229087186e-11,2.2228817897484987e-08,3.1161300739768194e-07,,,3.804195185860143e-13,4.056062152812956e-08,,,3181.8339931832065,1019.060549068246,1610.2356222634971,7.7741443481424355,7.499582281144529e-14,0.00024332882281896673,0.009769413736648858,5.335028530062402e-10,6.101388182888634e-06,2.1997065627332724e-12,1.0445306818000972,0.00014002035413795966
Warmworks,EOH2016,ML12,61.0,Unemployed,Unemployed/Benefits,Prefer not to say,2020-07-27T00:00:00.000Z,Owner-Occupied,9.0,DE,5.0,01/09/2020,Warmworks,House,Mid-Terrace,Rural,Pre 1919,G,1.0,0.0,2.0,106.5,3.0,6.979761838912965,3.0,2.5,Cavity_No_insulation,Solid,Pitched,Double,No,,Electric - Direct,,Water,,1.0,0.0,0.0,No,No,193.99120426061563,379.0127999938559,2.2580153650166284,7.618331331759691,1940.608291920973,957.0049642528465,0.2897667551384075,40.01785937929526,2.901160234729759,Yes,No,Yes,No,None - Installation not recommended,,9506.391116683042,0.01573345058579889,281.47428747984117,12.003694483395666,2.0453334269311743,,,,,,,,3.017199710593559,,3.361113254038428e-12,,134.69786942005157,7.0012471505615395,1.0001528397842776,0.2241944894194603,0.0011619682954915334,0.00018107610230799764,,,,8.705423881760765e-11,4.829239941273045e-08,5.769008453171409e-07,,,1.1221252876544852e-12,7.933314805086411e-08,,,3273.590730853863,1019.8485852498653,1610.239788559695,9.52384418950649,2.2206229097296998e-13,0.0004878054005166632,0.016300155039061792,1.1733688465298542e-09,1.584270935279797e-05,5.973517687440921e-12,1.0557948481291533,0.00023758319912303705
Warmworks,EOH2024,EH4,43.0,Working Full time (>30hrs),Professional,Prefer not to say,2020-07-27T00:00:00.000Z,Owner-Occupied,2.9999999999999996,C1,4.0,07/08/2020,Warmworks,House,Semi-Detached,Urban,1919-1944,D,2.0,2.0,2.0,99.13000000000001,6.0,4.0,6.0,3.0,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,2.0,1.0,No,No,2130.0,13127.0,7.5,81.0,20771.999999999996,5731.000000000001,0.0,40.00892965326784,2.900783261763863,No,No,Yes,Yes,HT_ASHP,,9506.087362748964,0.005499098215210552,1242.11,14.999999999999998,3.0000000000000004,Yes,07/12/2020,Everwarm,HT_ASHP,,Vaillant,VWL 75/6 A 230V S2,7.000000000000001,R290,0.0,Water_New,200.0,7.000903313484741,1.0,0.1697148010134697,9.0,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,No,0.0,0.0,,No,11215.18,3572.2100000000005,1610.23,2435.17,3.110890790304112e-14,0.00016013171767895073,0.006684756044705864,2.5142699033864346e-10,3.059100685065541e-06,1.0494727916560143e-12,3.0,0.0
Warmworks,EOH0830,EH52,45.0,Working Full time (>30hrs),Professional,Prefer not to say,2020-07-27T00:00:00.000Z,Owner-Occupied,13.0,C2,3.0,25/09/2020,Warmworks,House,Detached,Suburban,2001+,C,2.0,2.0,2.0,137.14,7.0,5.0,6.999999999999999,2.32,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,Medium (131-170l),0.0,1.0,1.0,No,No,189.5369621058053,372.044126281864,7.5,57.4,21472.0,4457.0,1365.0,40.00862092638272,2.9007964035123583,Yes,No,Yes,No,ASHP,,9506.113094957134,0.005800162013485988,1394.0,14.0,3.0000000000000004,Yes,25/08/2021,Everwarm,GSHP,Individual_Groundloop,Vaillant,VWF 117/4,11.0,R410A,6.163839512580982e-13,Water_New,200.0,7.000913463867619,1.0,16.0,0.0005616990347334649,0.0,,,No,0.0,0.0,0.0,No,No,0.0,0.0,,No,38728.62,3572.208,1610.23,4329.21,3.2088332099951267e-14,0.00016096540285502668,0.006865969226055313,2.666022680397617e-10,3.120554680557941e-06,1.0567561365901201e-12,3.0,0.0
Warmworks,EOH3017,KY7,55.0,Unemployed,Unemployed/Benefits,"0 - 12,500",2020-07-28T00:00:00.000Z,Owner-Occupied,1.0,AB,4.0,23/08/2020,Warmworks,House,Semi-Detached,Suburban,1945-1964,D,1.0,0.0,2.0,75.44,4.0,2.0,4.0,2.505,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,1240.0,10396.0,3.7,57.99999999999999,10640.0,3057.0,1747.0,45.0,3.56,Yes,No,No,No,ASHP,,9506.232427583313,0.010134944383423772,590.0,14.0,3.0000000000000004,Yes,28/09/2021,BRB Electrical Ltd,ASHP,,Mitsubishi,PUHZ-W50VHA2-BS,5.0,R410A,0.0,Water_New,150.0,7.001186680878163,1.0,10.0,0.0008283342212962452,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,Yes,No,0.0,0.0,,No,7655.16,3508.272,1610.23,2705.76,1.0536260449181545e-13,0.0002963708450147351,0.011147857549076434,6.834363630581208e-10,7.169391192718423e-06,3.0496128625850938e-12,2.0,0.0
Warmworks,EOH1299,EH45,58.0,Working Full time (>30hrs),Professional,"30,001 - 40,000",2020-07-28T00:00:00.000Z,Owner-Occupied,19.0,C2,2.0,03/09/2020,Warmworks,House,Detached,Rural,1991-2000,C,2.0,2.0,2.0,111.48,6.0,4.0,6.0,2.0026696276851,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,Yes - Borehole,Yes,3139.0,15995.000000000002,2.257719233521322,7.625515676103532,1938.1573868346168,956.3777065114118,0.27400582026530174,40.01271379296668,2.9010617926297706,Yes,Yes,Yes,Yes,GSHP,,9506.25845082511,0.010660561668373703,281.37997489430944,12.003567818277515,2.043728708939161,No,,,,,,,3.0154788304353133,,1.9568663096186656e-12,,130.97046166658401,7.001168597169453,1.0001119378157455,0.20558655261993408,0.0009144774412561674,0.00012375444930512458,,,,4.9297364801415e-11,3.18544337574167e-08,3.973601678808336e-07,,,5.741769906753014e-13,5.553906845534584e-08,,,3210.1865541347674,1019.4601767194782,1610.2368926084393,8.411416826460044,1.2374346339272257e-13,0.00030258972350793556,0.01127162977354601,7.174684735211656e-10,8.397325209186235e-06,3.3501942539593266e-12,1.048093834426254,0.0001681864287093049
Warmworks,EOH2026,EH16,46.0,Working Full time (>30hrs),Manager,"50,001+",2020-07-29T00:00:00.000Z,Owner-Occupied,5.999999999999999,AB,3.0,10/08/2020,Warmworks,House,Detached,Suburban,1945-1964,D,2.0,0.0,2.0,101.22000000000001,5.0,3.0,5.000000000000001,2.44,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,Normal (90-130l),0.0,0.0,0.0,No,No,2684.9999999999995,13962.000000000002,2.2577164527742606,7.615944797173142,1939.835912849172,956.4322973907256,0.28030665277583466,40.01309203944402,2.9010768952406942,Yes,No,Yes,No,None - Installation not recommended,,9506.284783798837,0.011053368634463823,281.19004142869267,12.003503199478146,2.0438341926323482,,,,,,,,3.015233785379678,,1.98514772328795e-12,,129.76964563131332,7.001162830478279,1.000114945914902,0.2134711667895317,0.0009569722897140309,0.00012736897042486817,,,,4.989902241403499e-11,3.111878399408852e-08,4.1127893268821936e-07,,,6.180662535590353e-13,5.7158413113711504e-08,,,3215.404895887915,1019.4619568040268,1610.2375027189655,8.846677430788986,1.2277627373970257e-13,0.0003206883630991797,0.01169891493191244,7.536406498864778e-10,9.261510028890642e-06,3.454794176432907e-12,1.0522991144098341,0.00017093812493840232
Warmworks,EOH0799,EH23,69.0,Retired,Clerical,"16,201 - 20,000",2020-07-29T00:00:00.000Z,Owner-Occupied,15.0,DE,2.0,17/09/2020,Warmworks,House,Semi-Detached,Urban,1945-1964,C,4.0,4.0,2.0,116.25999999999999,5.0,3.0,5.000000000000001,2.6,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Gas Boiler - Combi,,,0.0,0.0,0.0,Yes - Borehole,Yes,6764.0,26371.0,2.257662080993243,7.608366017229855,1938.9126131865196,956.3690137126396,0.2287323715912862,40.01304227334913,2.9009403444267807,Yes,Yes,Yes,Yes,GSHP,,9506.224391951495,0.009503654765467218,281.1766082659131,12.003494144082069,2.043544498285046,No,,,,,,,3.0144985775696114,,1.454963103122986e-12,,129.91453632712364,7.001068644924089,1.0001003634224617,0.20916664972901344,0.0008117456964100711,0.00012003583105979487,,,,3.856522740042223e-11,2.7035023109078793e-08,3.6955231053070747e-07,,,4.632228845294351e-13,4.827324673328803e-08,,,3194.8289391931144,1019.4850244256295,1610.2364534968685,8.32930400405312,9.363443045007011e-14,0.0002797931526879438,0.010767087587737478,5.760448784641881e-10,7.65911937472552e-06,2.579754986020699e-12,1.0457592979073524,0.00015283462562365457
Warmworks,EOH0421,EH32,51.0,Working Full time (>30hrs),Professional,"25,001 - 30,000",2020-07-29T00:00:00.000Z,Owner-Occupied,50.0,C2,2.0,15/09/2020,Warmworks,House,Semi-Detached,Urban,1965-1980,D,1.0,0.0,1.0,79.6,4.0,3.0,4.0,2.6,Cavity_No_insulation,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,193.50245136383455,378.36454403877724,2.2578011739245123,7.673922589048743,1941.8394677850883,956.6579940752417,0.2816366901668516,40.014898397785146,2.90111428970471,Yes,No,Yes,Yes,ASHP,,9506.298762332115,0.012958258317723903,281.55702826131136,12.003916635524947,2.0442785606643885,No,,,,,,,3.0166538396151736,,2.425203484215932e-12,,131.60607144236565,7.001204972999403,1.00012974420315,0.22159332409501076,0.0009891588961181697,0.00014221566380001605,,,,6.17321124773973e-11,3.9440678278879204e-08,4.885762905360025e-07,,,8.024808031623087e-13,6.679820074850795e-08,,,3220.8926917225867,1019.9418122740508,1610.2383152046582,9.472774188492913,1.6420664741140234e-13,0.00037718813583069276,0.01329517544945702,8.962106057275321e-10,1.1454929037713058e-05,4.467391734319648e-12,1.0508669703267515,0.0001987548503166181
Warmworks,EOH0806,KY3,50.0,Working Full time (>30hrs),Professional,"50,001+",2020-07-29T00:00:00.000Z,Owner-Occupied,13.0,C1,4.0,23/09/2020,Warmworks,House,Detached,Urban,Pre 1919,B,2.0,2.0,2.0,134.66999999999996,6.0,3.0,6.0,2.45,Cavity_No_insulation,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,Normal (90-130l),0.0,1.0,1.0,No,No,1436.0,11837.999999999998,2.2576104506488135,7.484805884771049,1931.8453344664304,956.2024280883925,0.21024904465684813,40.011162740702275,2.9008957472257313,Yes,No,Yes,No,None - Installation not recommended,,9506.198108413288,0.008332744011340765,280.90795454004314,12.002869924823754,2.043530472905841,,,,,,,,3.013736877706833,,1.063276528455448e-12,,130.18856197595596,7.000948409739067,1.0000879895378603,0.17849335446953773,0.0007545012995251454,0.00010791519162012264,,,,2.9153787023394884e-11,2.1047348752745165e-08,3.0035167242203897e-07,,,3.2506622719107037e-13,3.927200609155079e-08,,,3202.498889407702,1018.7783966904133,1610.2355700526853,6.8712387049512476,6.254660011488847e-14,0.0002315275069577183,0.009700758710096125,4.727970792650638e-10,5.769575834091435e-06,1.936589343748407e-12,1.044145178515464,0.00013950227048553643
Warmworks,EOH2903,TD1,73.0,Retired,Pensioner,Prefer not to say,2020-07-29T00:00:00.000Z,Rented (Social),40.0,DE,1.0,13/09/2020,Warmworks,House,End-Terrace,Suburban,1945-1964,E,3.0,0.0,2.0,66.0,3.0,2.0,3.0,2.44,Cavity_Insulated,Solid,Pitched,Double,No,,Electric - Storage,Electric - Direct,Water,Normal (90-130l),0.0,0.0,0.0,No,No,193.0301568467985,377.1305793481879,2.2578306357268083,7.594888310879469,1941.573388406192,956.6417277197179,0.2465135549336992,40.0153075743583,2.901075100619346,Yes,No,Yes,No,HT_ASHP,,9506.300629482916,0.012054147268315774,281.08579478972126,12.00353764295578,2.044315226840554,No,,,,,,,3.0154736848780885,,2.072329937860551e-12,,133.94788801670074,7.001121532506659,1.0001243259976036,0.21120868623256683,0.0010069847012346145,0.00014608640049118549,,,,5.571513736479794e-11,3.511307156145449e-08,4.544404532680346e-07,,,6.618790259795004e-13,6.192959745021653e-08,,,3238.9760397001355,1019.7642762697301,1610.2377241844515,8.608893826281419,1.359118302927606e-13,0.00037085445297407204,0.013017317542107776,7.654737399498401e-10,1.0808859426703066e-05,3.832088726202221e-12,1.0503142871893942,0.0001884800631160033
